Año,Trimestre,Provincia,Hasta 512 kbps_prov,'+ 512 Kbps - 1 Mbps_prov,'+ 1 Mbps - 6 Mbps_prov,'+ 6 Mbps - 10 Mbps_prov,'+ 10 Mbps - 20 Mbps_prov,'+ 20 Mbps - 30 Mbps_prov,'+ 30 Mbps_prov,Otros_prov,Total_prov,Hasta 512 kbps_total,'+ 512 Kbps - 1 Mbps_total,'+ 1 Mbps - 6 Mbps_total,'+ 6 Mbps - 10 Mbps_total,'+ 10 Mbps - 20 Mbps_total,'+ 20 Mbps - 30 Mbps_total,'+ 30 Mbps_total,Otros_total,Total_total
2022,3,La Pampa,68.00,1887.00,61540.00,9653.00,11592.00,5609.00,22731.00,3012.00,116092.00,33.01,96727.00,1161370.00,1151906.00,823505.00,479822.00,6995750.00,349035.00,11091128.00
2022,3,La Rioja,18.00,6890.00,2842.00,3375.00,24219.00,5331.00,50390.00,0.00,86864.00,33.01,96727.00,1161370.00,1151906.00,823505.00,479822.00,6995750.00,349035.00,11091128.00
2022,3,Mendoza,103.00,2953.00,44232.00,21977.00,48201.00,17243.00,150043.00,4771.00,289523.00,33.01,96727.00,1161370.00,1151906.00,823505.00,479822.00,6995750.00,349035.00,11091128.00
2022,3,Misiones,51.00,3749.00,36628.00,20758.00,12676.00,19615.00,80330.00,835.00,182157.00,33.01,96727.00,1161370.00,1151906.00,823505.00,479822.00,6995750.00,349035.00,11091128.00
2022,3,Neuquén,134.00,9910.00,38485.00,1408.00,92.00,67.00,78713.00,14858.00,163161.00,33.01,96727.00,1161370.00,1151906.00,823505.00,479822.00,6995750.00,349035.00,11091128.00
2022,3,Río Negro,111.00,1221.00,32936.00,1786.00,27934.00,13629.00,42596.00,24271.00,160558.00,33.01,96727.00,1161370.00,1151906.00,823505.00,479822.00,6995750.00,349035.00,11091128.00
2022,3,Salta,114.00,149.00,32923.00,71199.00,5662.00,1001.00,85661.00,6491.00,204541.00,33.01,96727.00,1161370.00,1151906.00,823505.00,479822.00,6995750.00,349035.00,11091128.00
2022,3,San Juan,24.00,2027.00,30324.00,11247.00,22157.00,678.00,19221.00,11619.00,103399.00,33.01,96727.00,1161370.00,1151906.00,823505.00,479822.00,6995750.00,349035.00,11091128.00
2022,3,San Luis,60.00,3070.00,6563.00,20813.00,12061.00,67438.00,13.00,14815.00,122070.00,33.01,96727.00,1161370.00,1151906.00,823505.00,479822.00,6995750.00,349035.00,11091128.00
2022,3,Santa Cruz,52.00,6841.00,12342.00,11313.00,11378.00,2333.00,4604.00,6470.00,49510.00,33.01,96727.00,1161370.00,1151906.00,823505.00,479822.00,6995750.00,349035.00,11091128.00
2022,3,Santa Fe,468.00,11132.00,132709.00,198588.00,70897.00,57455.00,396352.00,20209.00,887810.00,33.01,96727.00,1161370.00,1151906.00,823505.00,479822.00,6995750.00,349035.00,11091128.00
2022,3,Santiago Del Estero,178.00,1384.00,28357.00,58982.00,16087.00,9100.00,12342.00,7920.00,119032.00,33.01,96727.00,1161370.00,1151906.00,823505.00,479822.00,6995750.00,349035.00,11091128.00
2022,3,Tierra Del Fuego,22.00,8310.00,12002.00,14815.00,20102.00,1752.00,1021.00,3351.00,53896.00,33.01,96727.00,1161370.00,1151906.00,823505.00,479822.00,6995750.00,349035.00,11091128.00
2022,3,Tucumán,39.00,2047.00,32571.00,39018.00,25214.00,4348.00,159600.00,2800.00,263117.00,33.01,96727.00,1161370.00,1151906.00,823505.00,479822.00,6995750.00,349035.00,11091128.00
2022,2,Buenos Aires,30.64,28323.00,295238.00,307554.00,273954.00,129869.00,3535757.00,65849.00,4667183.00,33.67,99498.00,1193090.00,1197030.00,856562.00,485321.00,6741922.00,351594.00,10958684.00
2022,2,CABA,517.00,598.00,36036.00,72434.00,55372.00,31571.00,1229254.00,105607.00,1536771.00,33.67,99498.00,1193090.00,1197030.00,856562.00,485321.00,6741922.00,351594.00,10958684.00
2022,2,Catamarca,71.00,4130.00,3678.00,6155.00,7165.00,3393.00,43926.00,2207.00,67008.00,33.67,99498.00,1193090.00,1197030.00,856562.00,485321.00,6741922.00,351594.00,10958684.00
2022,2,Chaco,461.00,1047.00,17603.00,20109.00,8391.00,15974.00,76271.00,3708.00,143564.00,33.67,99498.00,1193090.00,1197030.00,856562.00,485321.00,6741922.00,351594.00,10958684.00
2022,2,Chubut,109.00,1444.00,45804.00,31217.00,3429.00,14526.00,15394.00,20021.00,162805.00,33.67,99498.00,1193090.00,1197030.00,856562.00,485321.00,6741922.00,351594.00,10958684.00
2022,2,Córdoba,99.00,11971.00,160486.00,120485.00,71923.00,28645.00,619400.00,13426.00,1026435.00,33.67,99498.00,1193090.00,1197030.00,856562.00,485321.00,6741922.00,351594.00,10958684.00
2022,2,Corrientes,67.00,3937.00,24253.00,24842.00,8001.00,21719.00,55071.00,7107.00,144997.00,33.67,99498.00,1193090.00,1197030.00,856562.00,485321.00,6741922.00,351594.00,10958684.00
2022,2,Entre Ríos,107.00,5656.00,48637.00,48557.00,18512.00,32355.00,98769.00,16759.00,269352.00,33.67,99498.00,1193090.00,1197030.00,856562.00,485321.00,6741922.00,351594.00,10958684.00
2022,2,Formosa,97.00,4070.00,23834.00,19706.00,633.00,5910.00,16326.00,5900.00,67881.00,33.67,99498.00,1193090.00,1197030.00,856562.00,485321.00,6741922.00,351594.00,10958684.00
2022,2,Jujuy,58.00,1829.00,19458.00,1579.00,37786.00,5490.00,37391.00,2453.00,115314.00,33.67,99498.00,1193090.00,1197030.00,856562.00,485321.00,6741922.00,351594.00,10958684.00
2022,2,La Pampa,68.00,1887.00,62546.00,9842.00,118.00,5247.00,17125.00,3012.00,111527.00,33.67,99498.00,1193090.00,1197030.00,856562.00,485321.00,6741922.00,351594.00,10958684.00
2022,2,La Rioja,18.00,7280.00,3179.00,389.00,23814.00,5481.00,48920.00,0.00,86030.00,33.67,99498.00,1193090.00,1197030.00,856562.00,485321.00,6741922.00,351594.00,10958684.00
2022,2,Mendoza,103.00,2954.00,44961.00,22557.00,64138.00,19543.00,121366.00,394.00,279562.00,33.67,99498.00,1193090.00,1197030.00,856562.00,485321.00,6741922.00,351594.00,10958684.00
2022,2,Misiones,51.00,3808.00,37254.00,21712.00,12774.00,19757.00,75107.00,835.00,178813.00,33.67,99498.00,1193090.00,1197030.00,856562.00,485321.00,6741922.00,351594.00,10958684.00
2022,2,Neuquén,134.00,9990.00,38826.00,15066.00,9205.00,2039.00,76982.00,18717.00,161968.00,33.67,99498.00,1193090.00,1197030.00,856562.00,485321.00,6741922.00,351594.00,10958684.00
2022,2,Río Negro,111.00,1227.00,33364.00,17938.00,27168.00,13714.00,41972.00,2427.00,159764.00,33.67,99498.00,1193090.00,1197030.00,856562.00,485321.00,6741922.00,351594.00,10958684.00
2022,2,Salta,114.00,153.00,33732.00,72661.00,6012.00,1156.00,81478.00,6494.00,203177.00,33.67,99498.00,1193090.00,1197030.00,856562.00,485321.00,6741922.00,351594.00,10958684.00
2022,2,San Juan,24.00,2027.00,30385.00,11276.00,24649.00,3728.00,16701.00,11617.00,100407.00,33.67,99498.00,1193090.00,1197030.00,856562.00,485321.00,6741922.00,351594.00,10958684.00
2022,2,San Luis,60.00,3060.00,6840.00,21217.00,11052.00,67438.00,13.00,14815.00,121741.00,33.67,99498.00,1193090.00,1197030.00,856562.00,485321.00,6741922.00,351594.00,10958684.00
2022,2,Santa Cruz,52.00,6841.00,12348.00,11369.00,11885.00,2454.00,3592.00,6440.00,49185.00,33.67,99498.00,1193090.00,1197030.00,856562.00,485321.00,6741922.00,351594.00,10958684.00
2022,2,Santa Fe,468.00,11757.00,138534.00,204381.00,74133.00,58114.00,373888.00,17584.00,878859.00,33.67,99498.00,1193090.00,1197030.00,856562.00,485321.00,6741922.00,351594.00,10958684.00
2022,2,Santiago Del Estero,178.00,1401.00,29581.00,59931.00,14606.00,8830.00,10672.00,7920.00,118044.00,33.67,99498.00,1193090.00,1197030.00,856562.00,485321.00,6741922.00,351594.00,10958684.00
2022,2,Tierra Del Fuego,22.00,8310.00,12052.00,14828.00,19968.00,1712.00,1006.00,3351.00,53770.00,33.67,99498.00,1193090.00,1197030.00,856562.00,485321.00,6741922.00,351594.00,10958684.00
2022,2,Tucumán,39.00,2195.00,34461.00,43513.00,23634.00,4863.00,145541.00,2810.00,254527.00,33.67,99498.00,1193090.00,1197030.00,856562.00,485321.00,6741922.00,351594.00,10958684.00
2022,1,Buenos Aires,31.59,30056.00,313382.00,321756.00,290127.00,161183.00,3381049.00,2628.00,4555424.00,34.89,10484.00,1263273.00,1209148.00,967508.00,509830.00,6336187.00,198333.00,10624009.00
2022,1,CABA,527.00,5575.00,39918.00,7739.00,61053.00,43289.00,1188072.00,1717.00,1417541.00,34.89,10484.00,1263273.00,1209148.00,967508.00,509830.00,6336187.00,198333.00,10624009.00
2022,1,Catamarca,71.00,4560.00,4386.00,7009.00,8773.00,3761.00,35715.00,2207.00,62378.00,34.89,10484.00,1263273.00,1209148.00,967508.00,509830.00,6336187.00,198333.00,10624009.00
2022,1,Chaco,461.00,1099.00,16888.00,21235.00,20898.00,13012.00,62946.00,758.00,144119.00,34.89,10484.00,1263273.00,1209148.00,967508.00,509830.00,6336187.00,198333.00,10624009.00
2022,1,Chubut,113.00,1677.00,61369.00,31856.00,3308.00,13871.00,14055.00,15607.00,171628.00,34.89,10484.00,1263273.00,1209148.00,967508.00,509830.00,6336187.00,198333.00,10624009.00
2022,1,Córdoba,100.00,12782.00,165922.00,126009.00,73967.00,34892.00,577027.00,13104.00,1003803.00,34.89,10484.00,1263273.00,1209148.00,967508.00,509830.00,6336187.00,198333.00,10624009.00
2022,1,Corrientes,67.00,4029.00,24563.00,25665.00,27077.00,10452.00,43631.00,7094.00,142578.00,34.89,10484.00,1263273.00,1209148.00,967508.00,509830.00,6336187.00,198333.00,10624009.00
2022,1,Entre Ríos,107.00,5745.00,50075.00,4962.00,42294.00,21578.00,81757.00,1675.00,267926.00,34.89,10484.00,1263273.00,1209148.00,967508.00,509830.00,6336187.00,198333.00,10624009.00
2022,1,Formosa,97.00,4480.00,24113.00,6945.00,6613.00,7160.00,15028.00,5880.00,54548.00,34.89,10484.00,1263273.00,1209148.00,967508.00,509830.00,6336187.00,198333.00,10624009.00
2022,1,Jujuy,58.00,1761.00,22141.00,16321.00,37923.00,5760.00,35287.00,2442.00,116509.00,34.89,10484.00,1263273.00,1209148.00,967508.00,509830.00,6336187.00,198333.00,10624009.00
2022,1,La Pampa,301.00,2223.00,62812.00,9869.00,12044.00,525.00,14400.00,2833.00,109732.00,34.89,10484.00,1263273.00,1209148.00,967508.00,509830.00,6336187.00,198333.00,10624009.00
2022,1,La Rioja,18.00,7780.00,3576.00,4692.00,23624.00,5645.00,45970.00,0.00,84303.00,34.89,10484.00,1263273.00,1209148.00,967508.00,509830.00,6336187.00,198333.00,10624009.00
2022,1,Mendoza,114.00,3355.00,51230.00,26407.00,74178.00,21566.00,95048.00,3287.00,275185.00,34.89,10484.00,1263273.00,1209148.00,967508.00,509830.00,6336187.00,198333.00,10624009.00
2022,1,Misiones,51.00,3873.00,35655.00,22261.00,26855.00,15854.00,58610.00,8349.00,171508.00,34.89,10484.00,1263273.00,1209148.00,967508.00,509830.00,6336187.00,198333.00,10624009.00
2022,1,Neuquén,137.00,1123.00,39856.00,15623.00,11163.00,2654.00,71238.00,7885.00,149679.00,34.89,10484.00,1263273.00,1209148.00,967508.00,509830.00,6336187.00,198333.00,10624009.00
2022,1,Río Negro,116.00,1383.00,35565.00,18859.00,26926.00,14144.00,37729.00,22652.00,157374.00,34.89,10484.00,1263273.00,1209148.00,967508.00,509830.00,6336187.00,198333.00,10624009.00
2022,1,Salta,114.00,1725.00,35576.00,68246.00,6313.00,2214.00,76838.00,6489.00,197515.00,34.89,10484.00,1263273.00,1209148.00,967508.00,509830.00,6336187.00,198333.00,10624009.00
2022,1,San Juan,26.00,2269.00,32356.00,11914.00,25144.00,2088.00,11916.00,2465.00,88178.00,34.89,10484.00,1263273.00,1209148.00,967508.00,509830.00,6336187.00,198333.00,10624009.00
2022,1,San Luis,61.00,6430.00,8287.00,3837.00,9802.00,68612.00,13.00,28589.00,119844.00,34.89,10484.00,1263273.00,1209148.00,967508.00,509830.00,6336187.00,198333.00,10624009.00
2022,1,Santa Cruz,51.00,6898.00,12710.00,11502.00,12277.00,2628.00,2551.00,4850.00,49102.00,34.89,10484.00,1263273.00,1209148.00,967508.00,509830.00,6336187.00,198333.00,10624009.00
2022,1,Santa Fe,468.00,12435.00,143796.00,208361.00,84787.00,58018.00,344170.00,18444.00,870479.00,34.89,10484.00,1263273.00,1209148.00,967508.00,509830.00,6336187.00,198333.00,10624009.00
2022,1,Santiago Del Estero,178.00,1401.00,30220.00,6117.00,13542.00,8490.00,8309.00,7920.00,116461.00,34.89,10484.00,1263273.00,1209148.00,967508.00,509830.00,6336187.00,198333.00,10624009.00
2022,1,Tierra Del Fuego,24.00,8940.00,12849.00,1564.00,18034.00,1767.00,982.00,2421.00,52611.00,34.89,10484.00,1263273.00,1209148.00,967508.00,509830.00,6336187.00,198333.00,10624009.00
2022,1,Tucumán,39.00,2212.00,36028.00,46961.00,21014.00,5211.00,133846.00,2730.00,245584.00,34.89,10484.00,1263273.00,1209148.00,967508.00,509830.00,6336187.00,198333.00,10624009.00
2021,4,Buenos Aires,37.82,11026.00,352950.00,331292.00,297296.00,196021.00,3259793.00,22958.00,4509157.00,41.26,28521.00,1413208.00,1245333.00,976539.00,558358.00,6032322.00,194251.00,10489794.00
2021,4,CABA,563.00,1695.00,47133.00,81899.00,66135.00,66755.00,1147939.00,0.00,1412119.00,41.26,28521.00,1413208.00,1245333.00,976539.00,558358.00,6032322.00,194251.00,10489794.00
2021,4,Catamarca,71.00,0.00,6038.00,7855.00,9804.00,3262.00,29827.00,2233.00,59090.00,41.26,28521.00,1413208.00,1245333.00,976539.00,558358.00,6032322.00,194251.00,10489794.00
2021,4,Chaco,461.00,1120.00,18845.00,22678.00,21937.00,13692.00,58435.00,7585.00,143745.00,41.26,28521.00,1413208.00,1245333.00,976539.00,558358.00,6032322.00,194251.00,10489794.00
2021,4,Chubut,126.00,1294.00,63698.00,39568.00,31175.00,578.00,2904.00,15763.00,160308.00,41.26,28521.00,1413208.00,1245333.00,976539.00,558358.00,6032322.00,194251.00,10489794.00
2021,4,Córdoba,100.00,2479.00,184548.00,130892.00,76246.00,41198.00,538700.00,12607.00,986770.00,41.26,28521.00,1413208.00,1245333.00,976539.00,558358.00,6032322.00,194251.00,10489794.00
2021,4,Corrientes,67.00,6450.00,28830.00,26368.00,22922.00,10087.00,39911.00,7082.00,135912.00,41.26,28521.00,1413208.00,1245333.00,976539.00,558358.00,6032322.00,194251.00,10489794.00
2021,4,Entre Ríos,107.00,3024.00,56043.00,49636.00,38295.00,24068.00,77290.00,16583.00,265046.00,41.26,28521.00,1413208.00,1245333.00,976539.00,558358.00,6032322.00,194251.00,10489794.00
2021,4,Formosa,84.00,0.00,22908.00,6983.00,6811.00,1135.00,13775.00,1967.00,53663.00,41.26,28521.00,1413208.00,1245333.00,976539.00,558358.00,6032322.00,194251.00,10489794.00
2021,4,Jujuy,58.00,1750.00,22446.00,16793.00,38134.00,5640.00,33421.00,2324.00,113915.00,41.26,28521.00,1413208.00,1245333.00,976539.00,558358.00,6032322.00,194251.00,10489794.00
2021,4,La Pampa,301.00,4930.00,64840.00,9082.00,12259.00,4821.00,12184.00,3027.00,107007.00,41.26,28521.00,1413208.00,1245333.00,976539.00,558358.00,6032322.00,194251.00,10489794.00
2021,4,La Rioja,18.00,10.00,5018.00,5437.00,23559.00,5671.00,43424.00,0.00,83128.00,41.26,28521.00,1413208.00,1245333.00,976539.00,558358.00,6032322.00,194251.00,10489794.00
2021,4,Mendoza,156.00,1463.00,66428.00,30308.00,75214.00,18621.00,75031.00,3660.00,267587.00,41.26,28521.00,1413208.00,1245333.00,976539.00,558358.00,6032322.00,194251.00,10489794.00
2021,4,Misiones,51.00,50.00,41916.00,23554.00,26721.00,15954.00,54596.00,8335.00,171132.00,41.26,28521.00,1413208.00,1245333.00,976539.00,558358.00,6032322.00,194251.00,10489794.00
2021,4,Neuquén,140.00,9400.00,42313.00,13264.00,10515.00,331.00,69217.00,7767.00,147466.00,41.26,28521.00,1413208.00,1245333.00,976539.00,558358.00,6032322.00,194251.00,10489794.00
2021,4,Río Negro,156.00,1174.00,38373.00,19878.00,31255.00,413.00,36142.00,22645.00,153753.00,41.26,28521.00,1413208.00,1245333.00,976539.00,558358.00,6032322.00,194251.00,10489794.00
2021,4,Salta,114.00,200.00,40673.00,69324.00,6642.00,3535.00,72622.00,6475.00,199405.00,41.26,28521.00,1413208.00,1245333.00,976539.00,558358.00,6032322.00,194251.00,10489794.00
2021,4,San Juan,44.00,1442.00,28906.00,10955.00,23978.00,3980.00,9800.00,4435.00,79958.00,41.26,28521.00,1413208.00,1245333.00,976539.00,558358.00,6032322.00,194251.00,10489794.00
2021,4,San Luis,62.00,2640.00,8550.00,4276.00,9107.00,67363.00,9.00,29218.00,118849.00,41.26,28521.00,1413208.00,1245333.00,976539.00,558358.00,6032322.00,194251.00,10489794.00
2021,4,Santa Cruz,52.00,2970.00,20305.00,11641.00,13054.00,177.00,876.00,4910.00,48486.00,41.26,28521.00,1413208.00,1245333.00,976539.00,558358.00,6032322.00,194251.00,10489794.00
2021,4,Santa Fe,467.00,5810.00,169706.00,206856.00,8569.00,62349.00,322015.00,18777.00,866441.00,41.26,28521.00,1413208.00,1245333.00,976539.00,558358.00,6032322.00,194251.00,10489794.00
2021,4,Santiago Del Estero,178.00,9090.00,31915.00,61524.00,12205.00,8000.00,7537.00,7930.00,115861.00,41.26,28521.00,1413208.00,1245333.00,976539.00,558358.00,6032322.00,194251.00,10489794.00
2021,4,Tierra Del Fuego,26.00,3850.00,13505.00,16534.00,16562.00,1748.00,1017.00,258.00,52357.00,41.26,28521.00,1413208.00,1245333.00,976539.00,558358.00,6032322.00,194251.00,10489794.00
2021,4,Tucumán,39.00,970.00,37321.00,48736.00,21023.00,5326.00,125857.00,2400.00,238639.00,41.26,28521.00,1413208.00,1245333.00,976539.00,558358.00,6032322.00,194251.00,10489794.00
2021,3,Buenos Aires,37.19,31149.00,1108940.00,248153.00,141383.00,192797.00,2482266.00,9728.00,4251609.00,40.17,41437.00,2550229.00,1095772.00,710122.00,536364.00,4948174.00,163269.00,10085541.00
2021,3,CABA,295.00,6030.00,156978.00,67013.00,39785.00,73502.00,1075229.00,0.00,1413405.00,40.17,41437.00,2550229.00,1095772.00,710122.00,536364.00,4948174.00,163269.00,10085541.00
2021,3,Catamarca,71.00,0.00,6755.00,8428.00,10517.00,1659.00,26618.00,2206.00,56254.00,40.17,41437.00,2550229.00,1095772.00,710122.00,536364.00,4948174.00,163269.00,10085541.00
2021,3,Chaco,301.00,1120.00,22545.00,20986.00,23852.00,14412.00,49705.00,7958.00,139871.00,40.17,41437.00,2550229.00,1095772.00,710122.00,536364.00,4948174.00,163269.00,10085541.00
2021,3,Chubut,104.00,1050.00,89168.00,26281.00,18538.00,532.00,1643.00,14907.00,156066.00,40.17,41437.00,2550229.00,1095772.00,710122.00,536364.00,4948174.00,163269.00,10085541.00
2021,3,Córdoba,99.00,2452.00,204989.00,141285.00,6505.00,47198.00,476459.00,9256.00,946788.00,40.17,41437.00,2550229.00,1095772.00,710122.00,536364.00,4948174.00,163269.00,10085541.00
2021,3,Corrientes,67.00,6450.00,29629.00,28478.00,24792.00,9687.00,35468.00,5053.00,133819.00,40.17,41437.00,2550229.00,1095772.00,710122.00,536364.00,4948174.00,163269.00,10085541.00
2021,3,Entre Ríos,107.00,3024.00,61354.00,59776.00,39114.00,16284.00,67961.00,12755.00,260375.00,40.17,41437.00,2550229.00,1095772.00,710122.00,536364.00,4948174.00,163269.00,10085541.00
2021,3,Formosa,381.00,0.00,22778.00,7142.00,6978.00,1192.00,12707.00,1617.00,52795.00,40.17,41437.00,2550229.00,1095772.00,710122.00,536364.00,4948174.00,163269.00,10085541.00
2021,3,Jujuy,48.00,1750.00,23884.00,16417.00,37755.00,5610.00,29917.00,2401.00,111158.00,40.17,41437.00,2550229.00,1095772.00,710122.00,536364.00,4948174.00,163269.00,10085541.00
2021,3,La Pampa,298.00,3130.00,65063.00,7395.00,8737.00,4023.00,10506.00,4152.00,100487.00,40.17,41437.00,2550229.00,1095772.00,710122.00,536364.00,4948174.00,163269.00,10085541.00
2021,3,La Rioja,18.00,10.00,5366.00,5979.00,23315.00,4868.00,42613.00,0.00,82160.00,40.17,41437.00,2550229.00,1095772.00,710122.00,536364.00,4948174.00,163269.00,10085541.00
2021,3,Mendoza,36.00,310.00,151871.00,1264.00,62628.00,7596.00,21087.00,500.00,255939.00,40.17,41437.00,2550229.00,1095772.00,710122.00,536364.00,4948174.00,163269.00,10085541.00
2021,3,Misiones,51.00,50.00,41932.00,25099.00,26079.00,14792.00,42291.00,8279.00,158528.00,40.17,41437.00,2550229.00,1095772.00,710122.00,536364.00,4948174.00,163269.00,10085541.00
2021,3,Neuquén,112.00,3270.00,57441.00,8566.00,6234.00,3631.00,57919.00,5579.00,139809.00,40.17,41437.00,2550229.00,1095772.00,710122.00,536364.00,4948174.00,163269.00,10085541.00
2021,3,Río Negro,125.00,5570.00,68991.00,373.00,1488.00,2282.00,34011.00,20009.00,144585.00,40.17,41437.00,2550229.00,1095772.00,710122.00,536364.00,4948174.00,163269.00,10085541.00
2021,3,Salta,101.00,200.00,41431.00,70104.00,6962.00,3878.00,67010.00,6327.00,195833.00,40.17,41437.00,2550229.00,1095772.00,710122.00,536364.00,4948174.00,163269.00,10085541.00
2021,3,San Juan,18.00,3330.00,59873.00,7520.00,1325.00,3380.00,278.00,4641.00,79483.00,40.17,41437.00,2550229.00,1095772.00,710122.00,536364.00,4948174.00,163269.00,10085541.00
2021,3,San Luis,60.00,0.00,11552.00,2405.00,6491.00,67942.00,22.00,29392.00,117864.00,40.17,41437.00,2550229.00,1095772.00,710122.00,536364.00,4948174.00,163269.00,10085541.00
2021,3,Santa Cruz,50.00,0.00,30561.00,8365.00,6799.00,1788.00,678.00,7350.00,48976.00,40.17,41437.00,2550229.00,1095772.00,710122.00,536364.00,4948174.00,163269.00,10085541.00
2021,3,Santa Fe,467.00,5790.00,193207.00,20125.00,83941.00,5508.00,290793.00,16267.00,841584.00,40.17,41437.00,2550229.00,1095772.00,710122.00,536364.00,4948174.00,163269.00,10085541.00
2021,3,Santiago Del Estero,123.00,9090.00,32752.00,61838.00,11274.00,8010.00,6863.00,8980.00,115458.00,40.17,41437.00,2550229.00,1095772.00,710122.00,536364.00,4948174.00,163269.00,10085541.00
2021,3,Tierra Del Fuego,17.00,0.00,23723.00,13397.00,9782.00,1433.00,976.00,8950.00,50223.00,40.17,41437.00,2550229.00,1095772.00,710122.00,536364.00,4948174.00,163269.00,10085541.00
2021,3,Tucumán,32.00,970.00,39446.00,50293.00,21986.00,53.00,115154.00,1640.00,232472.00,40.17,41437.00,2550229.00,1095772.00,710122.00,536364.00,4948174.00,163269.00,10085541.00
2021,2,Buenos Aires,37.19,31178.00,1096049.00,244001.00,140322.00,236897.00,2337604.00,9108.00,4132351.00,40.17,42024.00,2531271.00,1080279.00,693277.00,647401.00,4661291.00,167369.00,9863084.00
2021,2,CABA,294.00,6030.00,157558.00,73568.00,43859.00,86655.00,1037752.00,660.00,1400355.00,40.17,42024.00,2531271.00,1080279.00,693277.00,647401.00,4661291.00,167369.00,9863084.00
2021,2,Catamarca,71.00,0.00,7219.00,9091.00,6828.00,4941.00,25388.00,2206.00,55744.00,40.17,42024.00,2531271.00,1080279.00,693277.00,647401.00,4661291.00,167369.00,9863084.00
2021,2,Chaco,301.00,1120.00,23444.00,21574.00,24032.00,16069.00,47239.00,7958.00,140729.00,40.17,42024.00,2531271.00,1080279.00,693277.00,647401.00,4661291.00,167369.00,9863084.00
2021,2,Chubut,104.00,1050.00,89639.00,22605.00,16604.00,3896.00,1112.00,5172.00,139237.00,40.17,42024.00,2531271.00,1080279.00,693277.00,647401.00,4661291.00,167369.00,9863084.00
2021,2,Córdoba,99.00,2452.00,201757.00,136516.00,6695.00,70824.00,442357.00,9925.00,930880.00,40.17,42024.00,2531271.00,1080279.00,693277.00,647401.00,4661291.00,167369.00,9863084.00
2021,2,Corrientes,67.00,6450.00,29419.00,27037.00,24524.00,10059.00,32697.00,5053.00,129501.00,40.17,42024.00,2531271.00,1080279.00,693277.00,647401.00,4661291.00,167369.00,9863084.00
2021,2,Entre Ríos,107.00,3024.00,63518.00,55349.00,39468.00,18484.00,61605.00,16077.00,257632.00,40.17,42024.00,2531271.00,1080279.00,693277.00,647401.00,4661291.00,167369.00,9863084.00
2021,2,Formosa,381.00,0.00,22364.00,731.00,746.00,1341.00,11077.00,1618.00,51551.00,40.17,42024.00,2531271.00,1080279.00,693277.00,647401.00,4661291.00,167369.00,9863084.00
2021,2,Jujuy,48.00,1750.00,24182.00,16577.00,37908.00,6070.00,29950.00,2401.00,111848.00,40.17,42024.00,2531271.00,1080279.00,693277.00,647401.00,4661291.00,167369.00,9863084.00
2021,2,La Pampa,298.00,5540.00,64146.00,7769.00,8128.00,3399.00,9311.00,4062.00,97667.00,40.17,42024.00,2531271.00,1080279.00,693277.00,647401.00,4661291.00,167369.00,9863084.00
2021,2,La Rioja,18.00,10.00,5312.00,5971.00,23298.00,4825.00,42158.00,190.00,81602.00,40.17,42024.00,2531271.00,1080279.00,693277.00,647401.00,4661291.00,167369.00,9863084.00
2021,2,Mendoza,36.00,310.00,137462.00,10886.00,56117.00,4403.00,20686.00,500.00,229671.00,40.17,42024.00,2531271.00,1080279.00,693277.00,647401.00,4661291.00,167369.00,9863084.00
2021,2,Misiones,51.00,50.00,41643.00,25907.00,25811.00,16172.00,38308.00,8279.00,156176.00,40.17,42024.00,2531271.00,1080279.00,693277.00,647401.00,4661291.00,167369.00,9863084.00
2021,2,Neuquén,112.00,3270.00,57713.00,8631.00,5871.00,5943.00,54008.00,5645.00,138250.00,40.17,42024.00,2531271.00,1080279.00,693277.00,647401.00,4661291.00,167369.00,9863084.00
2021,2,Río Negro,125.00,5570.00,69356.00,3663.00,15019.00,3867.00,31488.00,20009.00,144084.00,40.17,42024.00,2531271.00,1080279.00,693277.00,647401.00,4661291.00,167369.00,9863084.00
2021,2,Salta,101.00,200.00,42543.00,67012.00,7099.00,9654.00,58882.00,6328.00,191639.00,40.17,42024.00,2531271.00,1080279.00,693277.00,647401.00,4661291.00,167369.00,9863084.00
2021,2,San Juan,18.00,3330.00,59989.00,7840.00,1255.00,3400.00,278.00,4641.00,78933.00,40.17,42024.00,2531271.00,1080279.00,693277.00,647401.00,4661291.00,167369.00,9863084.00
2021,2,San Luis,60.00,0.00,11752.00,2703.00,5418.00,65946.00,22.00,36917.00,122818.00,40.17,42024.00,2531271.00,1080279.00,693277.00,647401.00,4661291.00,167369.00,9863084.00
2021,2,Santa Cruz,50.00,0.00,30595.00,8463.00,6888.00,1575.00,676.00,7350.00,48982.00,40.17,42024.00,2531271.00,1080279.00,693277.00,647401.00,4661291.00,167369.00,9863084.00
2021,2,Santa Fe,467.00,8960.00,202018.00,204077.00,80452.00,75195.00,262124.00,15371.00,840600.00,40.17,42024.00,2531271.00,1080279.00,693277.00,647401.00,4661291.00,167369.00,9863084.00
2021,2,Santiago Del Estero,123.00,9090.00,32034.00,62224.00,10359.00,8110.00,6064.00,1566.00,114090.00,40.17,42024.00,2531271.00,1080279.00,693277.00,647401.00,4661291.00,167369.00,9863084.00
2021,2,Tierra Del Fuego,17.00,0.00,21335.00,6913.00,458.00,4760.00,889.00,1483.00,35693.00,40.17,42024.00,2531271.00,1080279.00,693277.00,647401.00,4661291.00,167369.00,9863084.00
